cell_id,lon,lat,poblacion_dane,vulnerabilidad,indice,nivel
3100087,-76.550487,3.420242,215,0.2,31.47,bajo
3100088,-76.550487,3.421587,302,0.2,34.38,bajo
3100089,-76.550487,3.422932,199,0.2,30.06,bajo
3100090,-76.550487,3.424277,460,0.34,42.67,bajo
3100091,-76.550487,3.425622,112,0.4,29.66,bajo
3100092,-76.550487,3.426967,253,0.58,39.56,bajo
3100094,-76.550487,3.429657,1005,0.0,49.1,medio
3100096,-76.550487,3.432347,378,0.0,37.71,bajo
3100098,-76.550487,3.435037,90,0.07,27.37,bajo
3100099,-76.550487,3.436383,183,0.0,29.45,bajo
3100102,-76.550487,3.440418,214,1.0,54.78,medio
3100103,-76.550487,3.441763,376,0.83,56.89,medio
3100104,-76.550487,3.443108,282,0.95,53.66,medio
3100105,-76.550487,3.444453,22,0.2,18.7,bajo
3100106,-76.550487,3.445798,38,0.2,19.47,bajo
3100107,-76.550487,3.447143,340,0.8,49.39,medio
3100108,-76.550487,3.448488,268,0.0,28.51,bajo
3100109,-76.550487,3.449833,278,0.0,29.75,bajo
3100110,-76.550487,3.451178,155,0.0,25.73,bajo
3100111,-76.550487,3.452523,94,0.0,24.37,bajo
3100113,-76.550487,3.455213,644,0.8,65.33,medio
3100115,-76.550487,3.457903,768,1.0,78.51,alto
3100116,-76.550487,3.459248,438,1.0,71.75,alto
3100117,-76.550487,3.460593,135,1.0,61.14,medio
3200027,-76.549139,3.339534,335,0.0,54.29,medio
3200031,-76.549139,3.344915,53,0.0,42.14,bajo
3200032,-76.549139,3.34626,53,0.0,42.12,bajo
3200034,-76.549139,3.34895,217,0.0,49.66,medio
3200039,-76.549139,3.355676,82,0.0,43.26,bajo
3200051,-76.549139,3.371818,316,0.6,60.58,medio
3200052,-76.549139,3.373163,572,0.8,78.26,alto
3200053,-76.549139,3.374508,478,0.6,65.59,medio
3200054,-76.549139,3.375853,1111,0.6,75.16,alto
3200062,-76.549139,3.386614,926,0.6,70.99,alto
3200063,-76.549139,3.38796,739,0.6,67.93,medio
3200064,-76.549139,3.389305,445,0.6,59.96,medio
3200065,-76.549139,3.39065,832,0.6,68.17,alto
3200066,-76.549139,3.391995,129,0.6,46.44,bajo
3200067,-76.549139,3.39334,567,0.6,61.68,medio
3200068,-76.549139,3.394685,184,0.6,47.77,bajo
3200069,-76.549139,3.39603,127,0.4,40.68,bajo
3200070,-76.549139,3.397375,263,0.4,45.93,bajo
3200071,-76.549139,3.39872,235,0.4,44.19,bajo
3200072,-76.549139,3.400066,317,0.4,46.76,bajo
3200076,-76.549139,3.405446,355,0.2,43.11,bajo
3200077,-76.549139,3.406791,250,0.2,38.87,bajo
3200078,-76.549139,3.408136,619,0.2,50.65,medio
3200085,-76.549139,3.417552,174,0.4,33.13,bajo
3200086,-76.549139,3.418897,263,0.36,35.5,bajo
3200087,-76.549139,3.420242,277,0.4,35.58,bajo
3200088,-76.549139,3.421587,181,0.2,27.67,bajo
3200089,-76.549139,3.422932,669,0.2,43.1,bajo
3200090,-76.549139,3.424277,320,0.35,35.77,bajo
3200091,-76.549139,3.425622,376,0.4,38.55,bajo
3200092,-76.549139,3.426967,174,0.35,30.58,bajo
3200093,-76.549139,3.428312,544,0.17,41.02,bajo
3200096,-76.549139,3.432347,376,0.0,36.41,bajo
3200097,-76.549139,3.433692,40,0.0,23.1,bajo
3200098,-76.549139,3.435037,80,0.04,25.92,bajo
3200099,-76.549139,3.436383,87,0.0,24.14,bajo
3200101,-76.549139,3.439073,36,0.0,19.64,bajo
3200102,-76.549139,3.440418,177,0.8,43.68,bajo
3200103,-76.549139,3.441763,395,0.83,56.26,medio
3200105,-76.549139,3.444453,32,0.8,34.7,bajo
3200106,-76.549139,3.445798,256,0.02,27.38,bajo
3200108,-76.549139,3.448488,101,0.0,19.92,bajo
3200109,-76.549139,3.449833,64,0.0,19.08,bajo
3200110,-76.549139,3.451178,149,0.0,24.1,bajo
3200111,-76.549139,3.452523,110,0.0,23.9,bajo
3200112,-76.549139,3.453868,141,0.0,26.75,bajo
3200115,-76.549139,3.457903,290,0.61,54.35,medio
3200117,-76.549139,3.460593,31,1.0,55.58,medio
3300029,-76.547792,3.342224,80,0.0,43.57,bajo
3300039,-76.547792,3.355676,28,0.0,40.67,bajo
3300045,-76.547792,3.363747,67,0.6,50.91,medio
3300051,-76.547792,3.371818,727,0.6,72.07,alto
3300052,-76.547792,3.373163,181,0.6,54.86,medio
3300053,-76.547792,3.374508,452,0.6,64.59,medio
3300054,-76.547792,3.375853,327,0.6,59.83,medio
3300062,-76.547792,3.386614,505,0.6,62.72,medio
3300063,-76.547792,3.38796,408,0.6,58.97,medio
3300064,-76.547792,3.389305,553,0.6,62.79,medio
3300065,-76.547792,3.39065,1077,0.6,69.65,alto
3300066,-76.547792,3.391995,171,0.6,47.6,bajo
3300067,-76.547792,3.39334,617,0.6,62.1,medio
3300068,-76.547792,3.394685,484,0.6,57.74,medio
3300069,-76.547792,3.39603,327,0.47,51.06,medio
3300070,-76.547792,3.397375,184,0.4,41.59,bajo
3300071,-76.547792,3.39872,245,0.4,43.41,bajo
3300072,-76.547792,3.400066,239,0.4,42.49,bajo
3300073,-76.547792,3.401411,304,0.2,40.87,bajo
3300075,-76.547792,3.404101,346,0.34,44.63,bajo
3300076,-76.547792,3.405446,312,0.2,40.05,bajo
3300077,-76.547792,3.406791,388,0.2,42.65,bajo
3300087,-76.547792,3.420242,30,0.4,22.82,bajo
3300088,-76.547792,3.421587,219,0.38,30.67,bajo
3300090,-76.547792,3.424277,285,0.36,32.5,bajo
3300091,-76.547792,3.425622,288,0.4,33.34,bajo
3300092,-76.547792,3.426967,150,0.4,27.98,bajo
3300093,-76.547792,3.428312,34,0.2,19.74,bajo
3300096,-76.547792,3.432347,213,0.25,33.34,bajo
3300097,-76.547792,3.433692,59,0.2,24.57,bajo
3300098,-76.547792,3.435037,99,0.0,24.72,bajo
3300099,-76.547792,3.436383,112,0.0,24.44,bajo
3300100,-76.547792,3.437728,80,0.0,21.9,bajo
3300101,-76.547792,3.439073,188,0.0,25.86,bajo
3300102,-76.547792,3.440418,134,0.0,22.15,bajo
3300103,-76.547792,3.441763,77,0.8,36.95,bajo
3300104,-76.547792,3.443108,683,0.49,47.05,bajo
3300105,-76.547792,3.444453,323,1.0,54.23,medio
3300106,-76.547792,3.445798,108,0.0,18.56,bajo
3300107,-76.547792,3.447143,162,0.6,30.04,bajo
3300108,-76.547792,3.448488,128,0.0,20.19,bajo
3300109,-76.547792,3.449833,600,0.0,37.74,bajo
3300110,-76.547792,3.451178,147,0.0,23.03,bajo
3300111,-76.547792,3.452523,68,0.0,20.87,bajo
3300112,-76.547792,3.453868,343,0.0,34.18,bajo
3300113,-76.547792,3.455213,318,0.0,34.92,bajo
3400021,-76.546444,3.331463,65,0.0,43.12,bajo
3400031,-76.546444,3.344915,95,0.0,44.35,bajo
3400032,-76.546444,3.34626,159,0.0,47.16,bajo
3400035,-76.546444,3.350295,14,0.0,40.23,bajo
3400038,-76.546444,3.354331,17,0.0,40.24,bajo
3400039,-76.546444,3.355676,36,0.0,41.21,bajo
3400041,-76.546444,3.358366,39,0.0,41.24,bajo
3400052,-76.546444,3.373163,1100,0.6,75.59,alto
3400053,-76.546444,3.374508,82,0.6,49.7,medio
3400054,-76.546444,3.375853,348,0.6,60.58,medio
3400055,-76.546444,3.377199,225,0.6,55.56,medio
3400056,-76.546444,3.378544,404,0.6,61.89,medio
3400062,-76.546444,3.386614,507,0.55,61.84,medio
3400063,-76.546444,3.38796,624,0.6,64.64,medio
3400064,-76.546444,3.389305,141,0.6,47.11,bajo
3400065,-76.546444,3.39065,939,0.45,67.36,medio
3400067,-76.546444,3.39334,53,0.6,40.49,bajo
3400068,-76.546444,3.394685,142,0.6,43.69,bajo
3400070,-76.546444,3.397375,188,0.38,40.18,bajo
3400071,-76.546444,3.39872,219,0.4,41.11,bajo
3400072,-76.546444,3.400066,265,0.4,42.05,bajo
3400073,-76.546444,3.401411,168,0.4,37.43,bajo
3400074,-76.546444,3.402756,16,0.4,29.69,bajo
3400076,-76.546444,3.405446,207,0.4,38.2,bajo
3400077,-76.546444,3.406791,179,0.33,36.22,bajo
3400078,-76.546444,3.408136,382,0.4,44.7,bajo
3400079,-76.546444,3.409481,281,0.25,40.01,bajo
3400080,-76.546444,3.410826,302,0.2,37.79,bajo
3400081,-76.546444,3.412171,123,0.2,29.1,bajo
3400084,-76.546444,3.416207,2026,0.4,53.28,medio
3400086,-76.546444,3.418897,154,0.2,24.22,bajo
3400087,-76.546444,3.420242,57,0.2,18.75,bajo
3400088,-76.546444,3.421587,33,0.2,16.9,bajo
3400089,-76.546444,3.422932,66,0.35,21.18,bajo
3400092,-76.546444,3.426967,178,0.34,27.05,bajo
3400093,-76.546444,3.428312,219,0.4,30.3,bajo
3400097,-76.546444,3.433692,191,0.2,29.57,bajo
3400098,-76.546444,3.435037,352,0.32,39.09,bajo
3400099,-76.546444,3.436383,22,0.0,19.45,bajo
3400100,-76.546444,3.437728,101,0.0,22.23,bajo
3400101,-76.546444,3.439073,179,0.24,28.82,bajo
3400102,-76.546444,3.440418,120,0.2,22.41,bajo
3400103,-76.546444,3.441763,352,0.2,30.95,bajo
3400104,-76.546444,3.443108,506,0.62,50.24,medio
3400106,-76.546444,3.445798,111,0.0,18.02,bajo
3400107,-76.546444,3.447143,52,0.0,15.28,bajo
3400108,-76.546444,3.448488,162,0.0,21.0,bajo
3400109,-76.546444,3.449833,45,0.0,16.46,bajo
3400110,-76.546444,3.451178,387,0.0,31.98,bajo
3400111,-76.546444,3.452523,382,0.0,33.26,bajo
3400114,-76.546444,3.456558,125,0.8,46.38,bajo
3500021,-76.545097,3.331463,48,0.0,42.33,bajo
3500027,-76.545097,3.339534,142,0.0,46.62,bajo
3500030,-76.545097,3.34357,68,0.0,43.13,bajo
3500035,-76.545097,3.350295,37,0.0,41.59,bajo
3500039,-76.545097,3.355676,56,0.0,42.21,bajo
3500040,-76.545097,3.357021,26,0.0,40.64,bajo
3500042,-76.545097,3.359712,34,0.0,40.98,bajo
3500051,-76.545097,3.371818,53,0.6,48.92,medio
3500054,-76.545097,3.375853,56,0.6,48.01,bajo
3500055,-76.545097,3.377199,789,0.44,70.93,alto
3500056,-76.545097,3.378544,309,0.64,66.08,medio
3500057,-76.545097,3.379889,391,0.6,60.91,medio
3500064,-76.545097,3.389305,470,0.4,58.26,medio
3500065,-76.545097,3.39065,148,0.2,38.5,bajo
3500066,-76.545097,3.391995,109,0.2,35.9,bajo
3500069,-76.545097,3.39603,793,0.2,54.42,medio
3500070,-76.545097,3.397375,85,0.2,30.79,bajo
3500071,-76.545097,3.39872,145,0.25,35.09,bajo
3500072,-76.545097,3.400066,74,0.26,31.21,bajo
3500073,-76.545097,3.401411,223,0.28,37.4,bajo
3500074,-76.545097,3.402756,366,0.2,39.69,bajo
3500075,-76.545097,3.404101,891,0.4,55.1,medio
3500076,-76.545097,3.405446,166,0.4,34.81,bajo
3500078,-76.545097,3.408136,91,0.2,27.84,bajo
3500079,-76.545097,3.409481,179,0.2,32.09,bajo
3500080,-76.545097,3.410826,166,0.2,31.38,bajo
3500081,-76.545097,3.412171,209,0.2,32.16,bajo
3500082,-76.545097,3.413516,153,0.4,31.8,bajo
3500083,-76.545097,3.414862,132,0.34,28.86,bajo
3500084,-76.545097,3.416207,81,0.2,22.15,bajo
3500085,-76.545097,3.417552,147,0.2,23.73,bajo
3500086,-76.545097,3.418897,27,0.2,16.82,bajo
3500087,-76.545097,3.420242,47,0.2,16.75,bajo
3500088,-76.545097,3.421587,17,0.2,14.53,bajo
3500089,-76.545097,3.422932,60,0.32,19.1,bajo
3500090,-76.545097,3.424277,35,0.4,18.56,bajo
3500091,-76.545097,3.425622,62,0.2,16.56,bajo
3500092,-76.545097,3.426967,15,1.0,39.53,bajo
3500093,-76.545097,3.428312,47,0.4,20.82,bajo
3500095,-76.545097,3.431002,27,0.6,25.78,bajo
3500096,-76.545097,3.432347,160,0.4,29.56,bajo
3500097,-76.545097,3.433692,146,0.28,29.07,bajo
3500098,-76.545097,3.435037,38,0.2,22.36,bajo
3500099,-76.545097,3.436383,241,0.26,33.12,bajo
3500100,-76.545097,3.437728,179,0.4,30.57,bajo
3500101,-76.545097,3.439073,255,0.4,32.56,bajo
3500102,-76.545097,3.440418,488,0.23,38.4,bajo
3500103,-76.545097,3.441763,434,0.6,40.38,bajo
3500104,-76.545097,3.443108,595,0.6,44.34,bajo
3500111,-76.545097,3.452523,312,0.0,30.33,bajo
3500112,-76.545097,3.453868,290,0.0,31.16,bajo
3500113,-76.545097,3.455213,671,0.0,44.41,bajo
3600015,-76.543749,3.323392,1007,0.0,69.05,alto
3600024,-76.543749,3.335499,133,0.0,46.4,bajo
3600037,-76.543749,3.352986,460,0.0,58.64,medio
3600039,-76.543749,3.355676,86,0.0,43.68,bajo
3600041,-76.543749,3.358366,61,0.0,42.35,bajo
3600053,-76.543749,3.374508,6,0.8,55.22,medio
3600054,-76.543749,3.375853,145,0.6,51.91,medio
3600057,-76.543749,3.379889,83,0.6,47.98,bajo
3600062,-76.543749,3.386614,84,0.2,37.75,bajo
3600063,-76.543749,3.38796,323,0.2,46.99,bajo
3600064,-76.543749,3.389305,267,0.24,46.27,bajo
3600065,-76.543749,3.39065,500,0.22,53.44,medio
3600066,-76.543749,3.391995,123,0.4,39.29,bajo
3600067,-76.543749,3.39334,232,0.2,39.41,bajo
3600070,-76.543749,3.397375,87,0.2,29.58,bajo
3600071,-76.543749,3.39872,49,0.2,26.76,bajo
3600072,-76.543749,3.400066,61,0.2,26.54,bajo
3600073,-76.543749,3.401411,32,0.2,24.45,bajo
3600074,-76.543749,3.402756,101,0.2,27.27,bajo
3600077,-76.543749,3.406791,966,0.4,54.14,medio
3600078,-76.543749,3.408136,44,0.2,24.33,bajo
3600079,-76.543749,3.409481,233,0.2,33.07,bajo
3600080,-76.543749,3.410826,152,0.2,29.77,bajo
3600081,-76.543749,3.412171,290,0.25,36.92,bajo
3600082,-76.543749,3.413516,208,0.2,30.01,bajo
3600083,-76.543749,3.414862,409,0.2,36.12,bajo
3600084,-76.543749,3.416207,106,0.2,22.29,bajo
3600085,-76.543749,3.417552,44,0.2,17.95,bajo
3600086,-76.543749,3.418897,79,0.28,20.7,bajo
3600087,-76.543749,3.420242,40,0.52,21.88,bajo
3600088,-76.543749,3.421587,20,0.31,16.1,bajo
3600089,-76.543749,3.422932,30,0.2,13.67,bajo
3600090,-76.543749,3.424277,50,0.2,14.53,bajo
3600091,-76.543749,3.425622,88,0.2,16.6,bajo
3600092,-76.543749,3.426967,63,0.2,16.04,bajo
3600093,-76.543749,3.428312,55,0.4,20.01,bajo
3600094,-76.543749,3.429657,106,0.28,22.65,bajo
3600095,-76.543749,3.431002,69,0.6,26.74,bajo
3600096,-76.543749,3.432347,270,0.51,36.3,bajo
3600098,-76.543749,3.435037,104,0.4,28.4,bajo
3600099,-76.543749,3.436383,294,0.4,35.81,bajo
3600100,-76.543749,3.437728,53,0.4,24.3,bajo
3600101,-76.543749,3.439073,92,0.4,25.1,bajo
3600102,-76.543749,3.440418,268,0.4,31.61,bajo
3600104,-76.543749,3.443108,339,0.6,36.17,bajo
3600106,-76.543749,3.445798,61,0.6,23.84,bajo
3600108,-76.543749,3.448488,206,0.04,23.46,bajo
3600109,-76.543749,3.449833,278,0.2,27.92,bajo
3600110,-76.543749,3.451178,224,0.0,25.38,bajo
3600111,-76.543749,3.452523,112,0.0,21.83,bajo
3600112,-76.543749,3.453868,76,0.0,21.65,bajo
3600114,-76.543749,3.456558,730,0.39,51.62,medio
3600116,-76.543749,3.459248,124,1.0,56.55,medio
3600117,-76.543749,3.460593,161,1.0,59.5,medio
3700008,-76.542402,3.313975,27,0.0,41.63,bajo
3700012,-76.542402,3.319356,173,0.0,48.46,medio
3700028,-76.542402,3.340879,77,0.0,43.74,bajo
3700033,-76.542402,3.347605,133,0.0,46.21,bajo
3700035,-76.542402,3.350295,230,0.0,50.46,medio
3700039,-76.542402,3.355676,113,0.0,45.02,bajo
3700041,-76.542402,3.358366,55,0.0,42.1,bajo
3700042,-76.542402,3.359712,107,0.0,44.47,bajo
3700052,-76.542402,3.373163,151,0.0,43.94,bajo
3700055,-76.542402,3.377199,522,0.4,61.83,medio
3700056,-76.542402,3.378544,197,0.2,46.45,bajo
3700057,-76.542402,3.379889,353,0.2,52.09,medio
3700058,-76.542402,3.381234,818,0.2,63.33,medio
3700059,-76.542402,3.382579,646,0.2,59.59,medio
3700061,-76.542402,3.385269,1211,0.2,63.93,medio
3700062,-76.542402,3.386614,367,0.24,51.38,medio
3700063,-76.542402,3.38796,212,0.2,42.31,bajo
3700064,-76.542402,3.389305,234,0.2,42.15,bajo
3700065,-76.542402,3.39065,162,0.28,40.31,bajo
3700066,-76.542402,3.391995,336,0.2,43.72,bajo
3700067,-76.542402,3.39334,117,0.23,35.67,bajo
3700069,-76.542402,3.39603,154,0.24,34.76,bajo
3700070,-76.542402,3.397375,155,0.2,31.41,bajo
3700071,-76.542402,3.39872,121,0.4,32.08,bajo
3700072,-76.542402,3.400066,135,0.22,30.41,bajo
3700073,-76.542402,3.401411,76,0.2,24.88,bajo
3700074,-76.542402,3.402756,137,0.2,27.17,bajo
3700075,-76.542402,3.404101,339,0.2,35.21,bajo
3700076,-76.542402,3.405446,154,0.2,27.6,bajo
3700077,-76.542402,3.406791,564,0.2,42.53,bajo
3700078,-76.542402,3.408136,201,0.2,30.35,bajo
3700079,-76.542402,3.409481,124,0.2,27.08,bajo
3700080,-76.542402,3.410826,223,0.2,31.88,bajo
3700081,-76.542402,3.412171,78,0.2,24.85,bajo
3700082,-76.542402,3.413516,390,0.2,36.36,bajo
3700083,-76.542402,3.414862,352,0.2,33.49,bajo
3700084,-76.542402,3.416207,307,0.2,30.16,bajo
3700085,-76.542402,3.417552,59,0.2,17.9,bajo
3700086,-76.542402,3.418897,495,0.4,37.04,bajo
3700087,-76.542402,3.420242,107,0.37,20.5,bajo
3700088,-76.542402,3.421587,96,0.2,16.42,bajo
3700089,-76.542402,3.422932,173,0.4,22.89,bajo
3700090,-76.542402,3.424277,144,0.22,19.99,bajo
3700091,-76.542402,3.425622,68,0.2,14.85,bajo
3700092,-76.542402,3.426967,431,0.24,32.13,bajo
3700093,-76.542402,3.428312,151,0.2,20.19,bajo
3700094,-76.542402,3.429657,214,0.4,27.61,bajo
3700096,-76.542402,3.432347,109,0.4,25.58,bajo
3700097,-76.542402,3.433692,230,0.2,28.85,bajo
3700098,-76.542402,3.435037,86,0.35,26.22,bajo
3700099,-76.542402,3.436383,190,0.4,31.44,bajo
3700100,-76.542402,3.437728,53,0.4,24.11,bajo
3700101,-76.542402,3.439073,466,0.4,39.68,bajo
3700102,-76.542402,3.440418,849,0.4,46.97,bajo
3700103,-76.542402,3.441763,351,0.6,37.56,bajo
3700104,-76.542402,3.443108,783,0.6,48.12,bajo
3700105,-76.542402,3.444453,777,0.6,47.57,bajo
3700106,-76.542402,3.445798,344,0.6,36.02,bajo
3700107,-76.542402,3.447143,152,0.6,28.39,bajo
3700108,-76.542402,3.448488,146,0.6,28.68,bajo
3700109,-76.542402,3.449833,225,0.2,26.26,bajo
3700110,-76.542402,3.451178,72,0.2,20.43,bajo
3700112,-76.542402,3.453868,238,0.0,29.08,bajo
3700113,-76.542402,3.455213,847,0.0,47.19,bajo
3700114,-76.542402,3.456558,115,1.0,53.08,medio
3700115,-76.542402,3.457903,168,1.0,56.86,medio
3700116,-76.542402,3.459248,285,1.0,63.06,medio
3700117,-76.542402,3.460593,250,1.0,63.07,medio
3800010,-76.541054,3.316666,89,0.0,44.67,bajo
3800011,-76.541054,3.318011,89,0.0,44.67,bajo
3800028,-76.541054,3.340879,54,0.0,42.77,bajo
3800041,-76.541054,3.358366,51,0.0,41.88,bajo
3800044,-76.541054,3.362402,244,0.0,50.33,medio
3800045,-76.541054,3.363747,207,0.0,48.6,medio
3800049,-76.541054,3.369128,362,0.0,53.47,medio
3800050,-76.541054,3.370473,334,0.0,52.01,medio
3800053,-76.541054,3.374508,171,0.6,53.2,medio
3800054,-76.541054,3.375853,93,0.6,49.26,medio
3800057,-76.541054,3.379889,173,0.2,44.81,bajo
3800058,-76.541054,3.381234,181,0.2,44.76,bajo
3800059,-76.541054,3.382579,95,0.2,40.07,bajo
3800063,-76.541054,3.38796,193,0.2,41.17,bajo
3800064,-76.541054,3.389305,287,0.2,43.63,bajo
3800065,-76.541054,3.39065,453,0.2,48.41,medio
3800066,-76.541054,3.391995,522,0.2,49.25,medio
3800067,-76.541054,3.39334,79,0.2,30.8,bajo
3800069,-76.541054,3.39603,260,0.37,38.66,bajo
3800070,-76.541054,3.397375,122,0.2,28.56,bajo
3800071,-76.541054,3.39872,154,0.2,28.65,bajo
3800072,-76.541054,3.400066,171,0.2,28.51,bajo
3800074,-76.541054,3.402756,115,0.2,24.58,bajo
3800075,-76.541054,3.404101,297,0.2,32.07,bajo
3800076,-76.541054,3.405446,150,0.2,25.87,bajo
3800077,-76.541054,3.406791,400,0.2,36.04,bajo
3800078,-76.541054,3.408136,455,0.28,40.39,bajo
3800079,-76.541054,3.409481,203,0.2,29.53,bajo
3800080,-76.541054,3.410826,301,0.4,37.07,bajo
3800082,-76.541054,3.413516,191,0.2,28.35,bajo
3800083,-76.541054,3.414862,414,0.2,35.17,bajo
3800084,-76.541054,3.416207,371,0.2,32.03,bajo
3800085,-76.541054,3.417552,23,0.4,18.87,bajo
3800086,-76.541054,3.418897,84,0.4,20.47,bajo
3800087,-76.541054,3.420242,653,0.3,38.34,bajo
3800088,-76.541054,3.421587,56,0.2,14.04,bajo
3800089,-76.541054,3.422932,100,0.4,18.92,bajo
3800090,-76.541054,3.424277,161,0.34,20.71,bajo
3800091,-76.541054,3.425622,178,0.4,22.71,bajo
3800092,-76.541054,3.426967,71,0.2,15.02,bajo
3800093,-76.541054,3.428312,236,0.4,26.6,bajo
3800095,-76.541054,3.431002,64,0.2,18.14,bajo
3800096,-76.541054,3.432347,160,0.4,27.2,bajo
3800097,-76.541054,3.433692,180,0.4,29.49,bajo
3800098,-76.541054,3.435037,42,0.4,24.25,bajo
3800099,-76.541054,3.436383,170,0.4,30.28,bajo
3800101,-76.541054,3.439073,283,0.4,33.35,bajo
3800103,-76.541054,3.441763,618,0.6,45.94,bajo
3800104,-76.541054,3.443108,455,0.6,40.8,bajo
3800105,-76.541054,3.444453,529,0.6,42.68,bajo
3800106,-76.541054,3.445798,285,0.6,34.28,bajo
3800108,-76.541054,3.448488,103,0.6,27.3,bajo
3800109,-76.541054,3.449833,361,0.38,34.7,bajo
3800110,-76.541054,3.451178,53,0.4,23.38,bajo
3800111,-76.541054,3.452523,16,0.0,17.64,bajo
3800112,-76.541054,3.453868,77,0.0,22.09,bajo
3800113,-76.541054,3.455213,56,0.0,22.63,bajo
3800114,-76.541054,3.456558,145,1.0,54.33,medio
3800115,-76.541054,3.457903,112,1.0,54.33,medio
3800116,-76.541054,3.459248,98,1.0,54.92,medio
3900037,-76.539707,3.352986,204,0.0,49.34,medio
3900039,-76.539707,3.355676,75,0.0,43.18,bajo
3900041,-76.539707,3.358366,29,0.0,40.86,bajo
3900043,-76.539707,3.361057,303,0.0,52.7,medio
3900044,-76.539707,3.362402,177,0.0,47.48,bajo
3900045,-76.539707,3.363747,348,0.0,54.1,medio
3900046,-76.539707,3.365092,247,0.0,50.02,medio
3900047,-76.539707,3.366437,290,0.0,51.3,medio
3900048,-76.539707,3.367783,33,0.0,39.73,bajo
3900049,-76.539707,3.369128,220,0.12,48.83,medio
3900050,-76.539707,3.370473,294,0.0,50.44,medio
3900051,-76.539707,3.371818,94,0.0,41.53,bajo
3900053,-76.539707,3.374508,245,0.2,49.42,medio
3900055,-76.539707,3.377199,217,0.2,47.52,bajo
3900059,-76.539707,3.382579,323,0.2,49.47,medio
3900061,-76.539707,3.385269,295,0.2,46.82,bajo
3900063,-76.539707,3.38796,194,0.3,42.97,bajo
3900064,-76.539707,3.389305,187,0.27,41.17,bajo
3900065,-76.539707,3.39065,190,0.2,38.01,bajo
3900068,-76.539707,3.394685,119,0.2,30.36,bajo
3900069,-76.539707,3.39603,199,0.4,35.62,bajo
3900070,-76.539707,3.397375,41,0.22,25.26,bajo
3900071,-76.539707,3.39872,165,0.2,27.76,bajo
3900072,-76.539707,3.400066,261,0.2,30.69,bajo
3900073,-76.539707,3.401411,127,0.2,24.05,bajo
3900074,-76.539707,3.402756,248,0.2,28.8,bajo
3900075,-76.539707,3.404101,305,0.2,30.82,bajo
3900076,-76.539707,3.405446,153,0.33,26.69,bajo
3900077,-76.539707,3.406791,788,0.4,47.43,bajo
3900080,-76.539707,3.410826,149,0.2,26.42,bajo
3900081,-76.539707,3.412171,170,0.4,30.8,bajo
3900083,-76.539707,3.414862,26,0.4,21.87,bajo
3900084,-76.539707,3.416207,116,0.4,24.65,bajo
3900085,-76.539707,3.417552,88,0.4,21.83,bajo
3900087,-76.539707,3.420242,352,0.4,30.4,bajo
3900088,-76.539707,3.421587,140,0.4,20.89,bajo
3900089,-76.539707,3.422932,184,0.4,22.62,bajo
3900090,-76.539707,3.424277,179,0.4,22.26,bajo
